id,label,weight,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_28_0,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_62_338,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_13_126,gab_feed1_ver4.gab_feed1.main_BasicBlock_153_82,gab_feed1_ver4.ModPow.modPow_BasicBlock_11_84,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_46_180,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_12_0,gab_feed1_ver4.gab_feed1.main_BasicBlock_116_22,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_31_31,gab_feed1_ver4.gab_feed1.main_BasicBlock_157_147,gab_feed1_ver4.ModPow.modPow_BasicBlock_15_63,gab_feed1_ver4.gab_feed1.main_BasicBlock_87_0,gab_feed1_ver4.ModPow.modPow_BasicBlock_18_116,gab_feed1_ver4.gab_feed1.main_BasicBlock_162_186,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_17_53,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_44_155,gab_feed1_ver4.KeyExchangeServer.generateMasterSecret_BasicBlock_80_0,gab_feed1_ver4.ModPow.modPow_BasicBlock_13_28,gab_feed1_ver4.gab_feed1.main_BasicBlock_152_67,gab_feed1_ver4.gab_feed1.main_BasicBlock_155_192,gab_feed1_ver4.ModPow.modPow_BasicBlock_9_0,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_23_145,gab_feed1_ver4.ModPow.modPow_BasicBlock_11_98,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_16_107,gab_feed1_ver4.gab_feed1.main_BasicBlock_153_98,gab_feed1_ver4.gab_feed1.main_BasicBlock_150_44,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_33_44,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_36_78,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_16_39,gab_feed1_ver4.gab_feed1.main_BasicBlock_155_128,gab_feed1_ver4.gab_feed1.callGenerator_BasicBlock_46_0,gab_feed1_ver4.gab_feed1.main_BasicBlock_156_144,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_15_20,gab_feed1_ver4.OptimizedMultiplier.fastMultiply_BasicBlock_42_134,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_18_72,gab_feed1_ver4.OptimizedMultiplier.standardMultiply_BasicBlock_16_93
860,18,100,2112,2111,0.3y+1836.0,0,1,0.3y+1836.0,0.3y+1836.0,0,1,0,2112,0,1,0,1091.4y+7520181.1,0.3y+1836.0,1,2368,0,0,1,0.3y+1836.0,1,0.3y+1836.0,0,0,2111,2111,0.3y+1836.0,0,1,1,0.3y+1836.0,275,2111.0y+0.0,0.3y+1836.0
861,18,100,2112,2111,0.3y+1836.0,0,1,0.3y+1836.0,0.3y+1836.0,0,1,0,2112,0,1,0,1091.4y+7520181.1,0.3y+1836.0,1,2304,0,0,1,0.3y+1836.0,1,0.3y+1836.0,0,0,2111,2111,0.3y+1836.0,0,1,1,0.3y+1836.0,275,2111.0y+0.0,0.3y+1836.0
862,18,100,2112,2111,0.3y+1836.0,0,1,0.3y+1836.0,0.3y+1836.0,0,1,-0.3,2112,0,1,-0.3,1091.4y+7520181.1,0.3y+1836.0,1,2240,0,0,1,0.3y+1836.0,1,0.3y+1836.0,0,0,2111,2111,0.3y+1836.0,0,1,1.3,0.3y+1836.0,275,2111.0y+0.0,0.3y+1836.0
863,18,100,2112,2111,0.3y+1836.0,0,1,0.3y+1836.0,0.3y+1836.0,0,1,1,2112,0,1,1,1091.4y+7520181.1,0.3y+1836.0,1,2176,0,0,1,0.3y+1836.0,1,0.3y+1836.0,0,0,2111,2111,0.3y+1836.0,0,1,0,0.3y+1836.0,275,2111.0y+0.0,0.3y+1836.0
864,18,100,2112,2111,0.3y+1836.0,0,1,0.3y+1836.0,0.3y+1836.0,0,1,1,2112,0,1,1,1091.4y+7520181.1,0.3y+1836.0,1,2112,0,0,1,0.3y+1836.0,1,0.3y+1836.0,0,0,2111,2111,0.3y+1836.0,0,1,0,0.3y+1836.0,275,2111.0y+0.0,0.3y+1836.0
865,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,4096,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
866,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,4032,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
867,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3968,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
868,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3904,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
869,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3840,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
870,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3776,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
871,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3712,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
872,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3648,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
873,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3584,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
874,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3520,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
875,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3456,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
876,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3392,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
877,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3328,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
878,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3264,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
879,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3200,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
880,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3136,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
881,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3072,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
882,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,3008,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
883,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2944,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
884,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2880,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
885,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2816,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
886,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2752,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
887,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2688,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
888,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2624,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
889,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2560,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
890,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2496,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
891,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2432,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
892,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2368,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
893,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2304,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
894,19,100,2236,2235,0.3y+1943.8,0,1,0.3y+1943.8,0.3y+1943.8,0,1,1,2236,0,1,1,1155.5y+7961916.0,0.3y+1943.8,1,2240,0,0,1,0.3y+1943.8,1,0.3y+1943.8,0,0,2235,2235,0.3y+1943.8,0,1,0,0.3y+1943.8,291.2,2235.0y+0.0,0.3y+1943.8
895,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,4096,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
896,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,4032,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
897,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3968,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
898,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3904,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
899,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3840,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
900,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3776,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
901,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3712,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
902,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3648,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
903,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3584,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
904,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3520,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
905,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3456,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
906,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3392,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
907,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3328,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
908,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3264,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
909,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3200,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
910,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3136,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
911,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3072,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
912,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,3008,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
913,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,2944,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
914,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,2880,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
915,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,2816,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
916,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,2752,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
917,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,2688,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
918,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,2624,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
919,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,2560,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
920,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,2496,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
921,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,2432,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
922,20,100,2360,2359,0.3y+2051.7,0,1,0.3y+2051.7,0.3y+2051.7,0,1,1,2360,0,1,1,1219.7y+8403651.0,0.3y+2051.7,1,2368,0,0,1,0.3y+2051.7,1,0.3y+2051.7,0,0,2359,2359,0.3y+2051.7,0,1,0,0.3y+2051.7,307.3,2359.0y+0.0,0.3y+2051.7
923,21,100,2484,2483,0.3y+2159.5,0,1,0.3y+2159.5,0.3y+2159.5,0,1,1,2484,0,1,1,1283.8y+8845385.9,0.3y+2159.5,1,4096,0,0,1,0.3y+2159.5,1,0.3y+2159.5,0,0,2483,2483,0.3y+2159.5,0,1,0,0.3y+2159.5,323.5,2483.0y+0.0,0.3y+2159.5
924,21,100,2484,2483,0.3y+2159.5,0,1,0.3y+2159.5,0.3y+2159.5,0,1,1,2484,0,1,1,1283.8y+8845385.9,0.3y+2159.5,1,4032,0,0,1,0.3y+2159.5,1,0.3y+2159.5,0,0,2483,2483,0.3y+2159.5,0,1,0,0.3y+2159.5,323.5,2483.0y+0.0,0.3y+2159.5
925,21,100,2484,2483,0.3y+2159.5,0,1,0.3y+2159.5,0.3y+2159.5,0,1,1,2484,0,1,1,1283.8y+8845385.9,0.3y+2159.5,1,3968,0,0,1,0.3y+2159.5,1,0.3y+2159.5,0,0,2483,2483,0.3y+2159.5,0,1,0,0.3y+2159.5,323.5,2483.0y+0.0,0.3y+2159.5
926,21,100,2484,2483,0.3y+2159.5,0,1,0.3y+2159.5,0.3y+2159.5,0,1,1,2484,0,1,1,1283.8y+8845385.9,0.3y+2159.5,1,3904,0,0,1,0.3y+2159.5,1,0.3y+2159.5,0,0,2483,2483,0.3y+2159.5,0,1,0,0.3y+2159.5,323.5,2483.0y+0.0,0.3y+2159.5
927,21,100,2484,2483,0.3y+2159.5,0,1,0.3y+2159.5,0.3y+2159.5,0,1,1,2484,0,1,1,1283.8y+8845385.9,0.3y+2159.5,1,3840,0,0,1,0.3y+2159.5,1,0.3y+2159.5,0,0,2483,2483,0.3y+2159.5,0,1,0,0.3y+2159.5,323.5,2483.0y+0.0,0.3y+2159.5
928,21,100,2484,2483,0.3y+2159.5,0,1,0.3y+2159.5,0.3y+2159.5,0,1,1,2484,0,1,1,1283.8y+8845385.9,0.3y+2159.5,1,3776,0,0,1,0.3y+2159.5,1,0.3y+2159.5,0,0,2483,2483,0.3y+2159.5,0,1,0,0.3y+2159.5,323.5,2483.0y+0.0,0.3y+2159.5
929,21,100,2484,2483,0.3y+2159.5,0,1,0.3y+2159.5,0.3y+2159.5,0,1,1,2484,0,1,1,1283.8y+8845385.9,0.3y+2159.5,1,3712,0,0,1,0.3y+2159.5,1,0.3y+2159.5,0,0,2483,2483,0.3y+2159.5,0,1,0,0.3y+2159.5,323.5,2483.0y+0.0,0.3y+2159.5
930,21,100,2484,2483,0.3y+2159.5,0,1,0.3y+2159.5,0.3y+2159.5,0,1,1,2484,0,1,1,1283.8y+8845385.9,0.3y+2159.5,1,3648,0,0,1,0.3y+2159.5,1,0.3y+2159.5,0,0,2483,2483,0.3y+2159.5,0,1,0,0.3y+2159.5,323.5,2483.0y+0.0,0.3y+2159.5
931,21,100,2484,2483,0.3y+2159.5,0,1,0.3y+2159.5,0.3y+2159.5,0,1,1,2484,0,1,1,1283.8y+8845385.9,0.3y+2159.5,1,3584,0,0,1,0.3y+2159.5,1,0.3y+2159.5,0,0,2483,2483,0.3y+2159.5,0,1,0,0.3y+2159.5,323.5,2483.0y+0.0,0.3y+2159.5
