id,label,weight,overview.main_BasicBlock_55_353,overview.main_BasicBlock_38_112,overview.main_BasicBlock_45_206,overview.modExp_BasicBlock_9_28,overview.main_BasicBlock_37_98,overview.main_BasicBlock_41_150,overview.modExp_BasicBlock_23_148,overview.main_BasicBlock_34_63,overview.main_BasicBlock_65_437,overview.modExp_BasicBlock_6_0,overview.main_BasicBlock_30_278,overview.modExp_BasicBlock_12_60,overview.main_BasicBlock_32_46,overview.main_BasicBlock_28_0,overview.main_BasicBlock_40_132,overview.main_BasicBlock_46_225,overview.modExp_BasicBlock_18_110,overview.main_BasicBlock_46_245,overview.main_BasicBlock_57_371,overview.modExp_BasicBlock_11_46,overview.main_BasicBlock_53_333,overview.main_BasicBlock_47_262,overview.modExp_BasicBlock_7_13,overview.main_BasicBlock_30_21,overview.main_BasicBlock_36_79,overview.main_BasicBlock_51_308,overview.main_BasicBlock_51_295,overview.modExp_BasicBlock_16_95,overview.modExp_BasicBlock_21_130,overview.main_BasicBlock_44_169,overview.modExp_BasicBlock_14_76,overview.main_BasicBlock_44_189
1.0y+3550.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+3560.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3570.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3580.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+3590.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+3600.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3610.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3620.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+3630.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3640.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+3650.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+3660.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+3670.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+3680.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3690.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3700.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+3710.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3720.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+3730.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+3740.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+3750.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3760.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+3770.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+3780.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+3790.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+3800.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+3810.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+3820.0,8,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,10,0,0,0,0,8.0y+0.0,9,0,3.5y+54.4,0
1.0y+3830.0,2,100,0.4,0,0,9,0,0,1,0,0.4,1,0,0.9y+15.6,0,0,0,0,0.9y+13.6,0,1,2,0.4,0,10,0,0,0,0,2.0y+0.0,9,0,0.9y+13.6,0
1.0y+3840.0,3,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,10,0,0,0,0,3.0y+0.0,9,0,1.3y+20.4,0
1.0y+3850.0,3,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,10,0,0,0,0,3.0y+0.0,9,0,1.3y+20.4,0
1.0y+3860.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+3870.0,3,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,10,0,0,0,0,3.0y+0.0,9,0,1.3y+20.4,0
1.0y+3880.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+3890.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+3900.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3910.0,3,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,10,0,0,0,0,3.0y+0.0,9,0,1.3y+20.4,0
1.0y+3920.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+3930.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+3940.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3950.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+3960.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3970.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+3980.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+3990.0,3,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,10,0,0,0,0,3.0y+0.0,9,0,1.3y+20.4,0
1.0y+4000.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4010.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4020.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4030.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4040.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4050.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4060.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4070.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4080.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4090.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4100.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4110.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4120.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4130.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4140.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4150.0,3,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,10,0,0,0,0,3.0y+0.0,9,0,1.3y+20.4,0
1.0y+4160.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4170.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4180.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4190.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4200.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4210.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4220.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4230.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4240.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4250.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4260.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4270.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4280.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4290.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4300.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4310.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4320.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4330.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4340.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4350.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4360.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4370.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4380.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4390.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4400.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4410.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4420.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4430.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4440.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4450.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4460.0,8,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,10,0,0,0,0,8.0y+0.0,9,0,3.5y+54.4,0
1.0y+4470.0,3,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,10,0,0,0,0,3.0y+0.0,9,0,1.3y+20.4,0
1.0y+4480.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4490.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4500.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4510.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4520.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4530.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4540.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4550.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4560.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4570.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4580.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4590.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4600.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4610.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4620.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4630.0,4,100,0.4,0,0,9,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,10,0,0,0,0,4.0y+0.0,9,0,1.7y+27.2,0
1.0y+4640.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4650.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4660.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4670.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4680.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4690.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4700.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
1.0y+4710.0,5,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,10,0,0,0,0,5.0y+0.0,9,0,2.2y+34.0,0
1.0y+4720.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4730.0,6,100,0.4,0,0,9,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,10,0,0,0,0,6.0y+0.0,9,0,2.6y+40.8,0
1.0y+4740.0,7,100,0.4,0,0,9,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,10,0,0,0,0,7.0y+0.0,9,0,3.1y+47.6,0
