id,label,weight,jetty.Password.main_BasicBlock_285_368,jetty.Password.main_BasicBlock_298_743,jetty.Password.main_BasicBlock_300_780,jetty.Password.main_BasicBlock_285_328,jetty.Credential.stringEquals_BasicBlock_104_115,jetty.Password.main_BasicBlock_285_284,jetty.Password.dummy_BasicBlock_271_0,jetty.Password.main_BasicBlock_322_1012,jetty.Password.main_BasicBlock_285_244,jetty.Password.main_BasicBlock_285_202,jetty.Password.check_BasicBlock_120_0,jetty.Password.main_BasicBlock_294_681,jetty.Password.main_BasicBlock_276_0,jetty.Password.main_BasicBlock_294_721,jetty.Password.main_BasicBlock_310_865,jetty.Password.main_BasicBlock_285_159,jetty.Password.main_BasicBlock_285_350,jetty.Credential.stringEquals_BasicBlock_105_172,jetty.Password.main_BasicBlock_289_411,jetty.Password.main_BasicBlock_280_38,jetty.Credential.stringEquals_BasicBlock_97_44,jetty.Password.main_BasicBlock_282_91,jetty.Password.main_BasicBlock_294_532,jetty.Password.main_BasicBlock_294_577,jetty.Credential.stringEquals_BasicBlock_103_102,jetty.Password.main_BasicBlock_294_659,jetty.Password.main_BasicBlock_294_615,jetty.Password.main_BasicBlock_282_133,jetty.Password.main_BasicBlock_300_1036,jetty.Password.main_BasicBlock_285_306,jetty.Password.main_BasicBlock_285_262,jetty.Password.main_BasicBlock_292_462,jetty.Password.main_BasicBlock_308_918,jetty.Credential.checkChar_BasicBlock_84_16,jetty.Password.main_BasicBlock_285_224,jetty.Credential.stringEquals_BasicBlock_99_72,jetty.Password.main_BasicBlock_294_703,jetty.Credential.stringEquals_BasicBlock_106_140,jetty.Password.main_BasicBlock_289_390,jetty.Password.main_BasicBlock_304_829,jetty.Password.main_BasicBlock_291_486,jetty.Password.main_BasicBlock_283_109,jetty.Password.main_BasicBlock_291_444,jetty.Credential.checkChar_BasicBlock_84_0,jetty.Credential.stringEquals_BasicBlock_97_29,jetty.Password.main_BasicBlock_319_939,jetty.Password.main_BasicBlock_304_987,jetty.Password.main_BasicBlock_280_59,jetty.Credential.checkChar_BasicBlock_84_29,jetty.Password.main_BasicBlock_285_179,jetty.Password.main_BasicBlock_294_597,jetty.Credential.stringEquals_BasicBlock_95_0,jetty.Password.main_BasicBlock_294_555,jetty.Credential.stringEquals_BasicBlock_107_190,jetty.Password.main_BasicBlock_294_512,jetty.Password.main_BasicBlock_294_637
1,1,100,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,635,1,min(3.0;y),1,1,1,min(3.0;y),1,1,1,800,1,min(3.0;y),1,min(1.0;y),1,1,min(3.0;y),1,1,1,1,1,1,1
259,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
260,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
261,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
262,3,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(12.0;y),0,1,0,min(12.0;y),0,1,0,0,0,min(12.0;y),1,1,1,0,min(12.0;y),0,0,1,0,1,0,0
263,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
264,11,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(9.0;y),0,1,0,min(9.0;y),0,1,0,0,0,min(9.0;y),1,1,1,0,min(9.0;y),0,0,1,0,1,0,0
265,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(18.0;y),0,1,0,min(18.0;y),0,1,0,0,0,min(18.0;y),1,1,1,0,min(18.0;y),0,0,1,0,1,0,0
266,11,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(9.0;y),0,1,0,min(9.0;y),0,1,0,0,0,min(9.0;y),1,1,1,0,min(9.0;y),0,0,1,0,1,0,0
267,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
268,18,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(5.0;y),0,1,0,min(5.0;y),0,1,0,0,0,min(5.0;y),1,1,1,0,min(5.0;y),0,0,1,0,1,0,0
269,18,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(5.0;y),0,1,0,min(5.0;y),0,1,0,0,0,min(5.0;y),1,1,1,0,min(5.0;y),0,0,1,0,1,0,0
270,16,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(17.0;y),0,1,0,min(17.0;y),0,1,0,0,0,min(17.0;y),1,1,1,0,min(17.0;y),0,0,1,0,1,0,0
271,16,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(17.0;y),0,1,0,min(17.0;y),0,1,0,0,0,min(17.0;y),1,1,1,0,min(17.0;y),0,0,1,0,1,0,0
272,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
273,7,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(13.0;y),0,1,0,min(13.0;y),0,1,0,0,0,min(13.0;y),1,1,1,0,min(13.0;y),0,0,1,0,1,0,0
274,3,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(12.0;y),0,1,0,min(12.0;y),0,1,0,0,0,min(12.0;y),1,1,1,0,min(12.0;y),0,0,1,0,1,0,0
275,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
276,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
277,10,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(2.0;y),0,1,0,min(2.0;y),0,1,0,0,0,min(2.0;y),1,1,1,0,min(2.0;y),0,0,1,0,1,0,0
278,1,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(3.0;y),0,1,0,min(3.0;y),0,1,0,0,0,min(3.0;y),1,1,1,0,min(3.0;y),0,0,1,0,1,0,0
279,16,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(17.0;y),0,1,0,min(17.0;y),0,1,0,0,0,min(17.0;y),1,1,1,0,min(17.0;y),0,0,1,0,1,0,0
280,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
281,12,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(6.0;y),0,1,0,min(6.0;y),0,1,0,0,0,min(6.0;y),1,1,1,0,min(6.0;y),0,0,1,0,1,0,0
282,10,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(4.0;y),0,1,0,min(4.0;y),0,1,0,0,0,min(4.0;y),1,1,1,0,min(4.0;y),0,0,1,0,1,0,0
283,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
284,8,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(20.0;y),0,1,0,min(20.0;y),0,1,0,0,0,min(20.0;y),1,1,1,0,min(20.0;y),0,0,1,0,1,0,0
285,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
286,10,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(2.0;y),0,1,0,min(2.0;y),0,1,0,0,0,min(2.0;y),1,1,1,0,min(2.0;y),0,0,1,0,1,0,0
287,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
288,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
289,11,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(9.0;y),0,1,0,min(9.0;y),0,1,0,0,0,min(9.0;y),1,1,1,0,min(9.0;y),0,0,1,0,1,0,0
290,18,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(16.0;y),0,1,0,min(16.0;y),0,1,0,0,0,min(16.0;y),1,1,1,0,min(16.0;y),0,0,1,0,1,0,0
291,7,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(13.0;y),0,1,0,min(13.0;y),0,1,0,0,0,min(13.0;y),1,1,1,0,min(13.0;y),0,0,1,0,1,0,0
292,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
293,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
294,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
295,3,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(12.0;y),0,1,0,min(12.0;y),0,1,0,0,0,min(12.0;y),1,1,1,0,min(12.0;y),0,0,1,0,1,0,0
296,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
297,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(17.0;y),0,1,0,min(17.0;y),0,1,0,0,0,min(17.0;y),1,1,1,0,min(17.0;y),0,0,1,0,1,0,0
298,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
299,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(18.0;y),0,1,0,min(18.0;y),0,1,0,0,0,min(18.0;y),1,1,1,0,min(18.0;y),0,0,1,0,1,0,0
300,18,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(5.0;y),0,1,0,min(5.0;y),0,1,0,0,0,min(5.0;y),1,1,1,0,min(5.0;y),0,0,1,0,1,0,0
301,10,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(4.0;y),0,1,0,min(4.0;y),0,1,0,0,0,min(4.0;y),1,1,1,0,min(4.0;y),0,0,1,0,1,0,0
302,1,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(3.0;y),0,1,0,min(3.0;y),0,1,0,0,0,min(3.0;y),1,1,1,0,min(3.0;y),0,0,1,0,1,0,0
303,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
304,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
305,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
306,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
307,7,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(13.0;y),0,1,0,min(13.0;y),0,1,0,0,0,min(13.0;y),1,1,1,0,min(13.0;y),0,0,1,0,1,0,0
308,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
309,19,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(7.0;y),0,1,0,min(7.0;y),0,1,0,0,0,min(7.0;y),1,1,1,0,min(7.0;y),0,0,1,0,1,0,0
310,16,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(17.0;y),0,1,0,min(17.0;y),0,1,0,0,0,min(17.0;y),1,1,1,0,min(17.0;y),0,0,1,0,1,0,0
311,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
312,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
313,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
314,4,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(15.0;y),0,1,0,min(15.0;y),0,1,0,0,0,min(15.0;y),1,1,1,0,min(15.0;y),0,0,1,0,1,0,0
315,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
316,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
317,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
318,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
319,7,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(13.0;y),0,1,0,min(13.0;y),0,1,0,0,0,min(13.0;y),1,1,1,0,min(13.0;y),0,0,1,0,1,0,0
320,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
321,8,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(20.0;y),0,1,0,min(20.0;y),0,1,0,0,0,min(20.0;y),1,1,1,0,min(20.0;y),0,0,1,0,1,0,0
322,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
323,8,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(20.0;y),0,1,0,min(20.0;y),0,1,0,0,0,min(20.0;y),1,1,1,0,min(20.0;y),0,0,1,0,1,0,0
324,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(8.0;y),0,1,0,min(8.0;y),0,1,0,0,0,min(8.0;y),1,1,1,0,min(8.0;y),0,0,1,0,1,0,0
325,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
326,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(18.0;y),0,1,0,min(18.0;y),0,1,0,0,0,min(18.0;y),1,1,1,0,min(18.0;y),0,0,1,0,1,0,0
327,11,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(9.0;y),0,1,0,min(9.0;y),0,1,0,0,0,min(9.0;y),1,1,1,0,min(9.0;y),0,0,1,0,1,0,0
328,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
329,7,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(13.0;y),0,1,0,min(13.0;y),0,1,0,0,0,min(13.0;y),1,1,1,0,min(13.0;y),0,0,1,0,1,0,0
330,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
331,17,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,min(1.0;y),0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0
332,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
333,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
334,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
335,18,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(5.0;y),0,1,0,min(5.0;y),0,1,0,0,0,min(5.0;y),1,1,1,0,min(5.0;y),0,0,1,0,1,0,0
336,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
337,18,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(16.0;y),0,1,0,min(16.0;y),0,1,0,0,0,min(16.0;y),1,1,1,0,min(16.0;y),0,0,1,0,1,0,0
338,7,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(13.0;y),0,1,0,min(13.0;y),0,1,0,0,0,min(13.0;y),1,1,1,0,min(13.0;y),0,0,1,0,1,0,0
339,9,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(10.0;y),0,1,0,min(10.0;y),0,1,0,0,0,min(10.0;y),1,1,1,0,min(10.0;y),0,0,1,0,1,0,0
340,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
341,6,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(18.0;y),0,1,0,min(18.0;y),0,1,0,0,0,min(18.0;y),1,1,1,0,min(18.0;y),0,0,1,0,1,0,0
342,16,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(17.0;y),0,1,0,min(17.0;y),0,1,0,0,0,min(17.0;y),1,1,1,0,min(17.0;y),0,0,1,0,1,0,0
343,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
344,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
345,5,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(11.0;y),0,1,0,min(11.0;y),0,1,0,0,0,min(11.0;y),1,1,1,0,min(11.0;y),0,0,1,0,1,0,0
346,2,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(14.0;y),0,1,0,min(14.0;y),0,1,0,0,0,min(14.0;y),1,1,1,0,min(14.0;y),0,0,1,0,1,0,0
347,7,100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,min(13.0;y),0,1,0,min(13.0;y),0,1,0,0,0,min(13.0;y),1,1,1,0,min(13.0;y),0,0,1,0,1,0,0
